개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3530000,353000004720180117,2018-10-02,,폐업,2023-08-22,,,,0,,21558,멍집사,I,000,2026-01-13 18:22:35,"인천광역시 남동구 예술로 ***, 구월중앙프라자 B동 ***호 (구월동)",,폐업,0002,03,0324221990,173562.342361512    ,438962.818123843    ,인천광역시 남동구 구월동 ****-* 구월중앙프라자 B동 ***호,2023-08-22 09:57:37
3530000,353000004720180163,2018-11-28,,폐업,2021-01-15,,,,0,,21583,펫셔니스타,I,000,2026-01-13 18:22:35,"인천광역시 남동구 선수촌공원로 **, ***,***,***,***호 (구월동, 두플라스(도생*))",,폐업,0002,03,0324661847,174319.159975036    ,437721.254075547    ,"인천광역시 남동구 구월동 **** 두플라스(도생*) ***,***,***, ***호",2022-04-28 18:11:27
3530000,353000004720180166,2018-11-29,,폐업,2024-01-19,,,,0,,21548,리틀독,I,000,2026-01-13 18:22:35,"인천광역시 남동구 석산로***번길 *, *층 (간석동)",,폐업,0002,03,,174503.064774095    ,439850.426135037    ,인천광역시 남동구 간석동 ***-* *층 ,2024-01-19 17:11:28
3530000,353000004720190019,2019-04-24,,폐업,2023-11-27,,,,0,,21653,화이트 요가냥,I,000,2026-01-13 18:22:35,"인천광역시 남동구 논고개로***번길 **, ***호 (논현동)",,폐업,0002,03,0324235511,175411.593577176    ,433323.533492479    ,인천광역시 남동구 논현동 ***-* ***호,2023-11-27 15:17:16
3530000,353000004720190041,2019-09-11,,폐업,2022-12-14,,,,0,,21669,새로,I,000,2026-01-13 18:22:35,"인천광역시 남동구 포구로 **, B동 *층 (논현동)",,폐업,0002,03,,176539.047216455    ,433674.434074198    ,인천광역시 남동구 논현동 ***-** B동 *층 ,2022-12-14 10:46:24
3530000,353000004720200032,2020-11-16,,폐업,2025-10-14,,,,0,,21574,도도한고양이,I,000,2026-01-13 18:22:35,"인천광역시 남동구 인하로***번길 **, 로데오프라자** ***호 (구월동)",,폐업,0002,03,0324338584,173514.91700388     ,438120.618019466    ,인천광역시 남동구 구월동 ****-* 로데오프라자** ***호,2025-10-14 15:16:55
3540000,354000004720220001,2022-06-13,,영업/정상,,,,,0,,21447,아틀리독,I,000,2026-01-13 18:24:04,"인천광역시 부평구 함봉로**번길 **-**, *층 (십정동)",,정상,0000,01,0325724903,173166.946043832    ,442320.381436553    ,인천광역시 부평구 십정동 *** *층 ,2022-06-13 19:26:56
3540000,354000004720250001,2025-09-08,,영업/정상,,,,,0,,21335,댕냥이네,I,000,2026-01-13 18:24:04,"인천광역시 부평구 갈월서로 **, 상가동 *층 (갈산동, 하나아파트)",,정상,0000,01,,175396.102784921    ,445417.212479344    ,인천광역시 부평구 갈산동 *** 하나아파트 ,2025-09-08 09:59:32
3540000,354000004720190005,2019-02-22,,폐업,2021-12-31,,,,0,,21394,마리레시피&amp;치치,I,000,2026-01-13 18:24:04,"인천광역시 부평구 부평대로 *, 대신스카이프라자 B**호 (부평동)",,폐업,0002,03,0325055437,175485.832125716    ,443359.027528686    ,인천광역시 부평구 부평동 ***-* 대신스카이프라자 B**호,2022-04-28 18:11:23
3540000,354000004720200007,2020-02-19,,폐업,2020-08-11,,,,0,,21388,캐츠도그,I,000,2026-01-13 18:24:04,"인천광역시 부평구 부흥로 ***, 동아웰빙타운 **층 ****호 (부평동)",,폐업,0002,03,,175265.774617845    ,444049.967663322    ,인천광역시 부평구 부평동 ***-** 동아웰빙타운 ****호,2022-04-28 18:11:25
3540000,354000004720200009,2020-02-28,,폐업,2023-05-31,,,,0,,21426,반려스타,I,000,2026-01-13 18:24:04,"인천광역시 부평구 경인로****번길 **, 지하층 (부개동)",,폐업,0002,03,,176234.879961715    ,442604.586131391    ,인천광역시 부평구 부개동 ***-* ,2023-05-31 16:33:25
3540000,354000004720180074,2018-11-02,,취소/말소/만료/정지/중지,2023-06-30,,,,0,,21364,오구구,I,000,2026-01-13 18:24:04,"인천광역시 부평구 부평대로***번길 **, *층 (부평동)",,말소,0004,04,,175162.829791522    ,444894.218457854    ,인천광역시 부평구 부평동 ***-** ,2023-07-01 09:48:09
3540000,354000004720220002,2022-12-06,,폐업,2023-04-25,,,,0,,21352,냥아치들,I,000,2026-01-13 18:24:04,"인천광역시 부평구 길주남로 ***, *층 (부개동)",,폐업,0002,03,,176423.578016003    ,444662.138482749    ,인천광역시 부평구 부개동 **-*** *층 ,2023-04-25 16:15:10
3540000,354000004720230001,2023-11-08,,폐업,2024-07-03,,,,0,,21352,아 건,I,000,2026-01-13 18:24:04,"인천광역시 부평구 길주남로 ***, *층 (부개동)",,폐업,0002,03,,176423.578016003    ,444662.138482749    ,인천광역시 부평구 부개동 **-*** *층 ,2024-07-03 14:11:19
3540000,354000004720180051,2018-07-27,,폐업,2023-05-31,,,,0,,21394,펫톡 애견카페,I,000,2026-01-13 18:24:04,"인천광역시 부평구 부평문화로 **-*, *층 (부평동)",,폐업,0002,03,07077676021,175520.412395614    ,443554.485685913    ,인천광역시 부평구 부평동 ***-** *층 ,2023-06-05 16:31:31
3540000,354000004720180077,2018-11-06,,폐업,2023-05-26,,,,0,,21318,킹더도그,I,000,2026-01-13 18:24:04,"인천광역시 부평구 후정동로 **, *층 (삼산동)",,폐업,0002,03,,176747.850478142    ,446318.206192238    ,인천광역시 부평구 삼산동 ***-* ,2023-05-30 09:35:49
3540000,354000004720200033,2020-11-16,,폐업,2025-04-02,,,,0,,21440,고양이발자국,I,000,2026-01-13 18:24:04,"인천광역시 부평구 마장로 **, *층 (십정동)",,폐업,0002,03,,174084.582641771    ,442577.580114283    ,인천광역시 부평구 십정동 ***-** 창신빌딩 ,2025-04-02 14:06:32
3550000,355000004720190014,2019-07-12,,취소/말소/만료/정지/중지,2025-06-30,,,,0,,21040,개인생활펫,I,000,2026-01-13 18:22:03,"인천광역시 계양구 하느재로 **, 나드리상가 *층 (계산동)",,말소,0004,04,,175658.268315376    ,449209.149467316    ,인천광역시 계양구 계산동 ***-** 나드리상가 ,2025-07-01 10:50:21
3550000,355000004720200002,2020-01-07,,폐업,2023-01-10,,,,0,,21033,미니몬스터,I,000,2026-01-13 18:22:03,"인천광역시 계양구 계양산로 ***, 지하*층 (임학동)",,폐업,0002,03,,176640.238614939    ,449492.988712646    ,인천광역시 계양구 임학동 **-* ,2023-01-10 13:31:54
3550000,355000004720180037,2018-11-02,,폐업,2019-12-31,,,,0,,21118,두근두근펫카페,I,000,2026-01-13 18:22:03,"인천광역시 계양구 아나지로 ***, *층 (작전동)",,폐업,0002,03,,176114.824512262    ,447137.570329776    ,인천광역시 계양구 작전동 ***-* *층 ,2022-04-28 18:11:13
3550000,355000004720200003,2020-01-13,,영업/정상,,,,,0,,21068,라쿤브라더스,I,000,2026-01-13 18:22:03,"인천광역시 계양구 계양문화로**번길 *, *층 ***호 (계산동)",,정상,0000,01,0325554902,176607.917644106    ,448226.89100407     ,인천광역시 계양구 계산동 ****-* ***호,2022-04-28 18:11:14
3550000,355000004720200006,2020-06-08,,폐업,2023-07-07,,,,0,,21053,작은숲,I,000,2026-01-13 18:22:03,"인천광역시 계양구 계산천동로 *, *층 (계산동)",,폐업,0002,03,,175458.952834813    ,448617.510407473    ,인천광역시 계양구 계산동 ***-** ,2023-07-10 13:13:08
3550000,355000004720250001,2025-04-17,,영업/정상,,,,,0,,21034,노라조 야옹아,I,000,2026-01-13 18:22:03,"인천광역시 계양구 장제로 ***, *층 (임학동)",,정상,0000,01,,176731.11140243     ,449120.841180771    ,인천광역시 계양구 임학동 **-** ,2025-04-17 09:38:33
3550000,355000004720190019,2019-12-20,,영업/정상,,,,,0,,21047,묘랑 고양이 카페,I,000,2026-01-13 18:22:03,"인천광역시 계양구 계양대로**번길 *, *층 (작전동)",,정상,0000,01,,175338.009823053    ,447773.241216256    ,인천광역시 계양구 작전동 ***-** ,2022-04-28 18:11:14
3550000,355000004720180021,2018-08-17,,폐업,2023-05-16,,,,0,,21094,도로시지켜줄개,I,000,2026-01-13 18:22:03,"인천광역시 계양구 안남로 ***, A동 ***호 (효성동)",,폐업,0002,03,,174338.867144799    ,448053.2428338      ,인천광역시 계양구 효성동 **-** A동 ***호,2023-05-17 11:13:29
3560000,356000004720200036,2020-12-02,,취소/말소/만료/정지/중지,2025-11-05,,,,0,,22642,포근하개,I,000,2026-03-26 22:33:11,"인천광역시 서구 완정로 **, ***~***호 (마전동, 마전 예뜰채)",,말소,0004,04,,170878.755545063    ,454872.438868912    ,인천광역시 서구 마전동 ****-* 마전 예뜰채 ,2025-11-05 11:43:35
3560000,356000004720190031,2019-09-25,,폐업,2023-12-30,,,,0,,22731,똑똑개세요,I,000,2026-03-26 22:33:11,"인천광역시 서구 염곡로***번안길 **, 청담프라자 ***호 (가정동)",,폐업,0002,03,,170872.880876423    ,447315.174580266    ,인천광역시 서구 가정동 ***-** 청담프라자 ,2024-01-05 10:22:52
3560000,356000004720200010,2020-05-26,,취소/말소/만료/정지/중지,2025-02-11,,,,0,,22738,그린도그 청라점,I,000,2026-03-26 22:33:11,"인천광역시 서구 청라에메랄드로 **, 커낼에비뉴 A동 **호 (청라동)",,말소,0004,04,,169500              ,447843.875          ,인천광역시 서구 청라동 ***-** ,2025-02-14 15:03:09
3560000,356000004720190028,2019-07-25,,폐업,2022-03-03,,,,0,,22731,카페왈,I,000,2026-03-26 22:33:11,"인천광역시 서구 염곡로***번길 *, *층 (가정동)",,폐업,0002,03,,170757.722122523    ,447503.292418171    ,인천광역시 서구 가정동 ***-* ,2022-04-28 18:11:32
3560000,356000004720190020,2019-07-04,,폐업,2021-12-01,,,,0,,22766,KOZIT,I,000,2026-03-26 22:33:11,"인천광역시 서구 보석로**번길 **, *층 (청라동)",,폐업,0002,03,,166836.45           ,446667.92           ,인천광역시 서구 청라동 ***-*** ,2022-04-28 18:11:32
3560000,356000004720190015,2019-05-03,,폐업,2023-12-26,,,,0,,22794,멍글팩토리,I,000,2026-03-26 22:33:11,"인천광역시 서구 거북로 **, *층 (석남동)",,폐업,0002,03,,170134.389343866    ,444614.700589944    ,인천광역시 서구 석남동 ***-*** ,2023-12-26 14:34:27
3560000,356000004720210004,2021-01-25,,폐업,2025-03-19,,,,0,,22806,옥자네애견카페 유치원 호텔 미용,I,000,2026-03-26 22:33:11,"인천광역시 서구 원적로 ***-*, *층 (가좌동)",,폐업,0002,03,,172165.100920442    ,444090.462496924    ,인천광역시 서구 가좌동 **-* ,2025-03-19 17:34:38
3560000,356000004720200027,2020-10-21,,폐업,2021-12-09,,,,0,,22821,주스주스,I,000,2026-03-26 22:33:11,"인천광역시 서구 장고개로 ***, *층 (가좌동)",,폐업,0002,03,,171881.131549656    ,442946.474718557    ,인천광역시 서구 가좌동 ***-* ,2022-12-12 09:44:13
3560000,356000004720200003,2020-02-07,,폐업,2023-12-27,,,,0,,22765,제이블랑,I,000,2026-03-26 22:33:11,인천광역시 서구 푸른로**번길 ** (청라동),,폐업,0002,03,,167332.196961928    ,446997.745820376    ,인천광역시 서구 청라동 ***-** ,2023-12-27 10:45:11
3560000,356000004720180070,2018-11-06,,폐업,2025-12-31,,,,0,,22766,꽁지,I,000,2026-03-26 22:33:11,"인천광역시 서구 보석로**번안길 **-*, JJ하우스 *층 (청라동)",,폐업,0002,03,,166855.373058278    ,446695.673958271    ,인천광역시 서구 청라동 ***-*** JJ하우스 *층 ,2025-12-31 16:53:33
3560000,356000004720220012,2022-03-21,,영업/정상,,,,,0,,22865,핀 독,I,000,2026-03-26 22:33:11,"인천광역시 서구 이음*로 **, 새샘프라자 *층 ***,***호 (원당동)",,정상,0000,01,,,,인천광역시 서구 원당동 ****-* 새샘프라자 ,2022-04-28 18:11:42
3560000,356000004720250001,2025-01-13,,영업/정상,,,,,0,,22776,캣플헤븐 엘리스빌 인천서구점,I,000,2026-03-26 22:33:11,"인천광역시 서구 서곶로 **, **~**호 (가정동, 루원 린스트라우스 더 린시티)",,정상,0000,01,,,,인천광역시 서구 가정동 * 루원 린스트라우스 더 린시티 ,2025-01-13 16:06:19
3560000,356000004720250002,2025-07-24,,영업/정상,,,,,0,,22758,묘하당,I,000,2026-03-26 22:33:11,"인천광역시 서구 청라한내로**번길 *-**, 리버사이드 크루즈몰 ***호 (청라동)",,정상,0000,01,,167265.783013574    ,447876.291285529    ,인천광역시 서구 청라동 **-** 리버사이드 크루즈몰 ,2025-07-24 10:05:27
3560000,356000004720250003,2025-10-27,,영업/정상,,,,,0,,22677,캣브리지,I,000,2026-03-26 22:33:11,"인천광역시 서구 원당대로 ***-*, *층 (당하동)",,정상,0000,01,,171185.16292754     ,454605.955227025    ,인천광역시 서구 당하동 ****-* ,2025-10-27 10:35:07
3560000,356000004720260001,2026-01-21,,영업/정상,,,,,0,,22758,품 강아지 고양이 입양 보호 카페 호텔,I,000,2026-03-26 22:33:11,"인천광역시 서구 청라한내로**번길 **, 청라 큐브시그니처 *차 오피스텔 *층 (청라동)",,정상,0000,01,,167180.814619521    ,447818.769550971    ,인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔 ,2026-01-21 10:05:43
3560000,356000004720180065,2018-10-17,,취소/말소/만료/정지/중지,2025-11-05,,,,0,,22738,이카루스 팩토리,I,000,2026-03-26 22:33:11,"인천광역시 서구 청라에메랄드로 **, 지젤엠청라 지하*층 (청라동)",,말소,0004,04,,169500              ,447993.88           ,인천광역시 서구 청라동 ***-** 지젤엠청라 지하*층 ,2025-11-05 11:43:09
3560000,356000004720180004,2018-04-09,,취소/말소/만료/정지/중지,2025-02-11,,,,0,,22733,스퀘어독스,I,000,2026-03-26 22:33:10,"인천광역시 서구 담지로*번길 **, *층 (연희동)",,말소,0004,04,0325681063,169954.955          ,447670.33           ,인천광역시 서구 연희동 ***-** ,2025-02-14 14:52:49
3560000,356000004720180009,2018-04-13,,폐업,2024-04-09,,,,0,,22807,놀아주시개,I,000,2026-03-26 22:33:11,"인천광역시 서구 건지로 ***, *,*층 (가좌동)",,폐업,0002,03,,172080.966807669    ,443810.374527529    ,인천광역시 서구 가좌동 **-** ,2024-04-09 10:04:23
3560000,356000004720180019,2018-05-17,,폐업,2019-06-11,,,,0,,22765,라카포,I,000,2026-03-26 22:33:11,인천광역시 서구 푸른로**번길 ** (경서동),,폐업,0002,03,,167146.66207417     ,446901.6536964      ,인천광역시 서구 경서동 ***-*** ,2022-04-28 18:11:25
3560000,356000004720180062,2018-10-01,,폐업,2019-07-25,,,,0,,22736,카페왈,I,000,2026-03-26 22:33:11,"인천광역시 서구 중봉대로***번길 **-**, 청라프라자 *층 (청라동)",,폐업,0002,03,0325687757,169173.79           ,447961.405          ,인천광역시 서구 청라동 ***-* 청라프라자 *층 ,2022-04-28 18:11:29
3560000,356000004720190005,2019-01-22,,폐업,2025-02-11,,,,0,,22752,"아토,사랑스러워",I,000,2026-03-26 22:33:11,"인천광역시 서구 청라한내로***번길 *-*, *층 (청라동)",,폐업,0002,03,,167059.704621943    ,448636.190655921    ,인천광역시 서구 청라동 **-* *층 ,2025-02-11 15:54:46
3570000,357000004720180017,2018-04-06,,폐업,2024-02-16,,,,0,,23016,고양이다방,I,000,2026-01-13 18:21:32,인천광역시 강화군 하점면 강화서로 ***,,폐업,0002,03,,145887.371643249    ,472132.798630068    ,인천광역시 강화군 하점면 망월리 ***-* ,2024-02-16 09:10:35
3570000,357000004720180026,2018-11-13,,폐업,2022-01-20,,,,0,,23054,러브독 애견카페,I,000,2026-01-13 18:21:32,인천광역시 강화군 내가면 강화서로 **,,폐업,0002,03,,145496.450754699    ,467306.285241455    ,인천광역시 강화군 내가면 외포리 ***-* ,2022-04-28 18:11:09
3580000,358000004720240001,2024-01-24,,영업/정상,,,,,0,,23119,냥냥이세상,I,000,2026-01-13 18:25:32,"인천광역시 옹진군 영흥면 영흥로 ***, *층",,정상,0000,01,,151925.78217029     ,417423.638751869    ,인천광역시 옹진군 영흥면 내리 ****-* 금강식당 ,2024-01-24 09:16:40
3580000,358000004720250001,2025-03-28,,영업/정상,,,,,0,,23119,주식회사 고양이역,I,L00,2026-01-13 18:25:32,인천광역시 옹진군 영흥면 영흥로***번길 **-**,,정상,0000,01,,154301.602774206    ,417118.065042033    ,인천광역시 옹진군 영흥면 내리 ***-* ,2025-03-28 20:53:53
3590000,359000004720180011,2018-08-14,,취소/말소/만료/정지/중지,2023-08-18,,,,0,,61484,꼬냥이까페,I,000,2026-01-13 17:50:03,"광주광역시 동구 서석로*번길 *-**, *층 (불로동)",,말소,0004,04,,192206.017584792    ,183005.272660644    ,광주광역시 동구 불로동 *-* ,2023-08-28 15:51:06
3590000,359000004720190008,2019-11-22,,취소/말소/만료/정지/중지,2024-04-25,,,,0,,61426,광주강아지분양 몽슈슈,I,000,2026-01-13 17:50:03,"광주광역시 동구 제봉로***번길 *, *층 (대인동)",,말소,0004,04,,192060.518838219    ,184004.846686887    ,광주광역시 동구 대인동 ***-** ,2024-04-29 17:32:38
3590000,359000004720180014,2018-09-21,,폐업,2024-06-14,,,,0,,61483,플라잉독,I,000,2026-01-13 17:50:03,"광주광역시 동구 충장로안길 **-*, *층 (황금동)",,폐업,0002,03,0622337772,192253.92651236     ,183151.248746332    ,광주광역시 동구 황금동 ** *층 ,2024-06-17 14:34:37
3590000,359000004720230001,2023-10-16,,영업/정상,,,,,0,,61483,코튼 벹,I,000,2026-01-13 17:50:03,"광주광역시 동구 충장로안길 **, *층 (황금동)",,정상,0000,01,0622249022,192401.848326734    ,183042.209689805    ,광주광역시 동구 황금동 **-* ,2023-10-16 11:27:57
3590000,359000004720180012,2018-08-20,,폐업,2020-03-31,,,,0,,61482,커피앤캣,I,000,2026-01-13 17:50:03,"광주광역시 동구 충장로 **-*, *층 (충장로*가)",,폐업,0002,03,,192412.513158196    ,183170.412679736    ,광주광역시 동구 충장로*가 *-** *층 ,2022-04-26 18:49:53
3590000,359000004720180017,2018-10-05,,폐업,2019-10-17,,,,0,,61434,묘한녀석들,I,000,2026-01-13 17:50:03,"광주광역시 동구 동계천로 ***-**, *층 (동명동)",,폐업,0002,03,0622332330,193091.944400805    ,183407.084911039    ,광주광역시 동구 동명동 ***-** *층 ,2022-04-26 18:49:53
3590000,359000004720260002,2026-03-30,,영업/정상,,,,,0,,61448,힐링냐옹이,I,000,2026-03-31 22:02:59,"광주광역시 동구 필문대로 ***, *층 (동명동)",,정상,0000,01,0627193051,193412.586336832    ,183191.421358356    ,광주광역시 동구 동명동 *** ,2026-03-30 13:36:46
